TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionTime,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AmountBalance,TransactionPreviousDifferenceDays
TX000637,AC00357,100.99,29-05-2023,16:20:00,Debit,New York,D000466,109.105.179.186,M078,ATM,68,Doctor,114,1,8865.27,0.011391644,524.658831
TX000638,AC00026,90.88,20-02-2023,16:48:00,Debit,Albuquerque,D000449,196.244.194.198,M071,Branch,18,Student,176,1,3908.47,0.023252065,622.6377778
TX000639,AC00416,655.15,02-01-2023,16:22:00,Debit,Seattle,D000626,11.167.243.171,M083,ATM,26,Engineer,264,1,5587.44,0.117254056,671.6557986
TX000640,AC00058,320.55,01-05-2023,17:11:00,Debit,Milwaukee,D000549,199.6.127.153,M041,Online,50,Engineer,118,1,438.75,0.730598291,552.6225347
TX000641,AC00170,41.51,04-10-2023,16:47:00,Debit,Phoenix,D000688,16.51.235.240,M084,Online,28,Student,48,1,609.6,0.068093832,396.6419097
TX000642,AC00262,71.53,30-10-2023,16:49:00,Credit,Jacksonville,D000420,11.188.75.155,M030,Branch,68,Retired,39,1,2393.73,0.029882234,370.6406829
TX000643,AC00032,467.13,28-09-2023,17:18:00,Credit,Kansas City,D000025,162.151.179.167,M096,Branch,54,Retired,45,1,3914.84,0.119322884,402.617037
TX000644,AC00131,235.4,26-09-2023,17:02:00,Debit,Detroit,D000141,73.108.76.238,M038,Branch,28,Student,70,1,818.36,0.287648468,404.6304167
TX000645,AC00176,159.32,16-01-2023,18:57:00,Debit,Seattle,D000446,37.227.215.145,M033,Branch,18,Student,100,1,304.44,0.523321508,657.5509144
TX000646,AC00139,50.83,18-12-2023,16:06:00,Credit,Philadelphia,D000421,190.164.160.79,M076,Online,30,Doctor,48,1,9553.42,0.005320608,321.6693519
TX000647,AC00056,56.89,03-02-2023,18:03:00,Credit,Houston,D000120,31.127.129.152,M062,Branch,59,Engineer,56,1,3034.67,0.018746684,639.5874537
TX000648,AC00276,20.22,10-03-2023,18:26:00,Debit,Jacksonville,D000123,170.225.23.251,M003,ATM,43,Engineer,138,1,5515.32,0.003666152,604.5695949
TX000649,AC00447,50.4,27-03-2023,17:02:00,Debit,San Antonio,D000565,44.197.126.59,M079,Branch,36,Doctor,84,1,1677.01,0.030053488,587.6281597
TX000650,AC00143,73.88,08-05-2023,17:42:00,Debit,Los Angeles,D000405,134.140.85.231,M009,Branch,53,Retired,131,1,4055.55,0.018217011,545.6010995
TX000651,AC00139,119.61,14-03-2023,16:21:00,Debit,San Diego,D000102,99.205.173.118,M017,ATM,33,Doctor,53,1,9899.94,0.012081891,600.6572569
TX000652,AC00208,1241.05,21-11-2023,16:26:00,Debit,Miami,D000105,156.96.135.18,M089,Branch,18,Student,129,1,756.74,1.639995243,348.656331
TX000653,AC00426,116.58,31-08-2023,16:38:00,Debit,Raleigh,D000646,20.147.6.179,M038,Branch,43,Engineer,247,1,2620.74,0.044483619,430.6448148
TX000654,AC00423,1919.11,27-06-2023,17:48:00,Debit,Portland,D000191,207.157.126.125,M033,ATM,30,Doctor,161,1,11090.24,0.173044948,495.5986343
TX000655,AC00381,391.96,19-06-2023,16:21:00,Debit,Nashville,D000452,121.67.144.20,M032,ATM,64,Retired,79,1,2174.16,0.18028112,503.6561227
TX000656,AC00458,156.26,02-01-2023,17:49:00,Credit,Virginia Beach,D000134,51.196.87.214,M059,Branch,46,Engineer,160,1,7854.1,0.019895341,671.5970486
TX000657,AC00014,427,31-07-2023,17:04:00,Credit,Oklahoma City,D000629,183.39.94.209,M065,Branch,49,Engineer,163,1,8253.65,0.051734687,461.6270949
TX000658,AC00071,443.68,25-04-2023,18:58:00,Debit,Tucson,D000400,16.94.155.46,M012,ATM,18,Student,137,1,874.15,0.507555911,558.5499306
TX000659,AC00054,101.76,20-02-2023,17:27:00,Debit,Philadelphia,D000374,78.69.172.205,M071,Branch,31,Doctor,26,1,6043.25,0.016838622,622.6137037
TX000660,AC00182,67.57,17-08-2023,16:44:00,Debit,Charlotte,D000498,165.35.58.173,M093,Branch,37,Engineer,107,1,2766.12,0.024427718,444.6434838
TX000661,AC00257,326.29,06-12-2023,17:10:00,Debit,Denver,D000184,6.44.165.160,M025,Online,56,Engineer,179,1,8171.26,0.039931418,333.6251042
TX000662,AC00006,158.56,28-02-2023,17:28:00,Debit,Sacramento,D000027,218.238.171.184,M087,ATM,33,Doctor,100,1,5401.21,0.029356385,614.6129051
TX000663,AC00424,56.02,19-06-2023,17:50:00,Debit,Memphis,D000455,81.248.235.147,M003,Online,27,Student,142,1,3548.02,0.015789088,503.5954745
TX000664,AC00131,288.28,17-01-2023,17:11:00,Debit,Portland,D000127,191.25.177.160,M087,Online,27,Student,36,1,160.83,1.792451657,656.6216319
TX000665,AC00133,245.67,02-01-2023,18:35:00,Credit,Portland,D000097,3.77.114.6,M088,Branch,24,Student,107,1,752.25,0.326580259,671.5643287
TX000666,AC00393,152.18,07-08-2023,16:57:00,Credit,Los Angeles,D000637,40.244.94.218,M093,Online,39,Engineer,176,4,2459.84,0.061865812,454.6343519
TX000667,AC00361,114.35,27-11-2023,16:16:00,Credit,El Paso,D000264,193.221.15.59,M025,Branch,41,Engineer,21,1,469.12,0.243754263,342.6624306
TX000668,AC00092,373.27,18-07-2023,18:03:00,Credit,Miami,D000090,35.67.21.23,M053,Online,61,Doctor,79,1,8441.61,0.044217868,474.5857986
TX000669,AC00049,504.63,13-11-2023,17:07:00,Debit,Portland,D000129,77.21.150.75,M068,Online,60,Engineer,168,1,3806.16,0.132582445,356.625463
TX000670,AC00023,126.22,04-05-2023,16:25:00,Debit,Atlanta,D000094,9.230.41.239,M081,ATM,46,Engineer,77,4,6133.41,0.020579091,549.6544676
TX000671,AC00323,820.15,18-12-2023,16:33:00,Debit,Kansas City,D000281,13.188.62.74,M093,Branch,47,Doctor,181,1,8802.97,0.09316742,321.6510764
TX000672,AC00372,986.81,31-03-2023,16:52:00,Credit,Houston,D000093,145.76.10.8,M039,Online,68,Doctor,127,1,14881.77,0.066309989,583.6365046
TX000673,AC00497,8.37,12-01-2023,16:21:00,Debit,Colorado Springs,D000425,143.212.47.226,M011,ATM,63,Retired,135,1,1106.34,0.007565486,661.6596759
TX000674,AC00130,197.49,03-07-2023,16:36:00,Credit,Fresno,D000649,167.67.137.223,M007,Online,53,Retired,30,1,5005.33,0.03945594,489.6457755
TX000675,AC00034,637.97,23-10-2023,17:17:00,Debit,New York,D000646,104.165.213.58,M066,Branch,58,Retired,90,1,7949.03,0.080257591,377.6184954
TX000676,AC00286,13.52,15-05-2023,16:51:00,Debit,Seattle,D000584,167.67.137.223,M001,ATM,26,Student,65,1,259.77,0.052046041,538.6354398
TX000677,AC00232,432.1,20-03-2023,16:28:00,Debit,San Francisco,D000264,182.84.41.229,M048,ATM,49,Engineer,240,1,2114.3,0.204370241,594.6541551
TX000678,AC00182,375.17,08-06-2023,17:20:00,Debit,Fort Worth,D000226,112.196.12.19,M053,ATM,51,Engineer,66,2,5495.3,0.068271068,514.6184375
TX000679,AC00136,642.68,17-02-2023,16:57:00,Debit,Fresno,D000269,56.116.189.0,M034,Branch,50,Doctor,94,1,8461.46,0.075953795,625.6329514
TX000680,AC00101,78.44,21-11-2023,17:25:00,Credit,San Jose,D000476,35.246.53.10,M033,Online,52,Retired,292,1,6870.84,0.011416362,348.6146875
TX000681,AC00328,139.72,16-01-2023,17:53:00,Debit,Memphis,D000516,219.98.242.240,M033,Branch,49,Engineer,201,1,5058.83,0.027619034,657.5940278
TX000682,AC00356,499.99,02-08-2023,16:01:00,Debit,San Jose,D000100,9.230.41.239,M046,Branch,31,Engineer,296,1,8885,0.056273495,459.6720833
TX000683,AC00312,10.07,17-01-2023,16:47:00,Debit,Albuquerque,D000494,23.92.205.75,M029,Online,24,Student,49,1,530.81,0.018971007,656.6397685
TX000684,AC00242,120.62,27-02-2023,16:37:00,Debit,Raleigh,D000024,134.222.122.238,M087,ATM,23,Student,85,1,9379.53,0.012859919,615.645463
TX000685,AC00123,578.49,16-10-2023,17:46:00,Debit,Nashville,D000463,194.88.79.54,M032,Branch,59,Retired,180,1,6475.13,0.089340291,384.5972106
TX000686,AC00071,119.3,28-08-2023,16:08:00,Debit,Mesa,D000597,90.111.245.138,M058,Branch,34,Engineer,22,5,319.04,0.373934303,433.6666782
TX000687,AC00370,280.92,01-01-2024,18:21:00,Debit,Phoenix,D000320,120.170.93.69,M048,Online,41,Doctor,168,1,5298.85,0.053015277,307.5728125
TX000688,AC00330,42.42,01-06-2023,17:19:00,Debit,Sacramento,D000068,61.95.76.233,M042,Online,21,Student,102,1,490.57,0.08647084,521.6175231
TX000689,AC00218,77.03,19-06-2023,16:57:00,Debit,Fresno,D000681,121.67.144.20,M030,ATM,67,Doctor,259,1,11310.27,0.006810624,503.6320949
TX000690,AC00437,22.59,27-03-2023,16:12:00,Debit,Seattle,D000048,113.115.81.178,M060,ATM,62,Retired,45,1,3988.75,0.005663428,587.6637269
TX000691,AC00287,568.76,09-10-2023,16:48:00,Debit,Baltimore,D000221,63.191.171.41,M097,ATM,51,Retired,155,1,7484.32,0.075993544,391.6411921
TX000692,AC00418,25.94,16-10-2023,18:53:00,Credit,San Jose,D000232,42.219.228.159,M003,Online,58,Retired,211,5,4815.11,0.005387208,384.5507755
TX000693,AC00465,105.94,07-08-2023,16:02:00,Debit,Oklahoma City,D000532,160.212.125.105,M074,Branch,51,Engineer,207,1,5963.1,0.017765927,454.6715741
TX000694,AC00011,733.29,15-03-2023,18:42:00,Debit,Virginia Beach,D000618,16.51.235.240,M032,ATM,52,Doctor,94,5,10427,0.070326077,599.5589815
TX000695,AC00432,350.15,27-11-2023,16:18:00,Credit,Fresno,D000234,11.167.243.171,M052,ATM,21,Student,195,1,296.47,1.181063851,342.6598611
TX000696,AC00240,1151.18,25-08-2023,17:26:00,Debit,Kansas City,D000208,72.192.101.196,M055,ATM,65,Doctor,105,1,1100.06,1.046470193,436.6115162
TX000697,AC00497,183.67,26-06-2023,16:11:00,Debit,San Diego,D000187,77.7.223.184,M085,Online,19,Student,238,1,910.26,0.201777514,496.6663889
TX000698,AC00026,278.27,10-04-2023,16:47:00,Debit,Tucson,D000141,87.234.36.48,M027,Branch,29,Doctor,123,1,6684.34,0.041630139,573.6403125
TX000699,AC00277,470.3,12-09-2023,18:46:00,Debit,Austin,D000695,41.110.46.150,M091,ATM,40,Doctor,88,1,8524.09,0.055173045,418.5564236
TX000700,AC00116,261.69,27-11-2023,17:29:00,Debit,Philadelphia,D000117,197.52.3.107,M042,ATM,53,Retired,84,1,5126.65,0.051045029,342.6109259
TX000701,AC00367,365.04,06-03-2023,16:29:00,Debit,Virginia Beach,D000232,86.220.59.252,M003,Branch,22,Student,94,1,873.89,0.417718477,608.654294
TX000702,AC00030,211.1,14-09-2023,16:58:00,Debit,Miami,D000653,19.228.76.177,M070,Branch,57,Retired,136,1,7059.77,0.029901824,416.630706
TX000703,AC00111,21.49,04-05-2023,16:51:00,Debit,Denver,D000108,60.43.160.195,M050,ATM,58,Doctor,240,1,11991.24,0.001792142,549.6367014
TX000704,AC00220,63.58,11-09-2023,17:43:00,Debit,Columbus,D000081,163.129.70.210,M093,ATM,18,Student,199,1,8086.04,0.007862934,419.6032639
TX000705,AC00295,321.86,24-07-2023,16:25:00,Debit,San Antonio,D000554,141.241.241.128,M005,ATM,63,Doctor,167,1,12626.49,0.025490853,468.653287
TX000706,AC00137,12.11,12-12-2023,16:17:00,Debit,Jacksonville,D000577,57.141.198.111,M038,Branch,75,Retired,127,1,1730.28,0.006998867,327.6595255
TX000707,AC00004,642.54,10-05-2023,18:49:00,Debit,Milwaukee,D000663,166.79.195.157,M025,Branch,44,Engineer,28,1,3143.17,0.204424196,543.5564468
TX000708,AC00442,210.45,11-12-2023,16:47:00,Debit,Las Vegas,D000547,144.91.150.133,M011,ATM,27,Student,146,1,1242.49,0.169377621,328.6384144
TX000709,AC00201,313.65,30-01-2023,16:08:00,Credit,Chicago,D000288,57.232.212.116,M017,Branch,55,Retired,173,1,1886.36,0.16627261,643.6685417
TX000710,AC00462,99.76,07-08-2023,16:21:00,Debit,Sacramento,D000501,38.164.132.63,M039,Branch,26,Student,131,1,416.89,0.239295737,454.6561227
TX000711,AC00390,115.32,25-07-2023,17:24:00,Debit,Denver,D000663,211.45.75.44,M075,Branch,53,Retired,113,1,5929.08,0.019449898,467.6142245
TX000712,AC00297,33.61,21-08-2023,17:25:00,Debit,Milwaukee,D000116,142.184.68.230,M014,Online,23,Student,72,1,479.08,0.070155298,440.6136574
TX000713,AC00173,498.59,30-01-2023,16:20:00,Credit,Oklahoma City,D000604,93.169.212.219,M032,Online,33,Doctor,32,1,5862.99,0.085040227,643.6573148
TX000714,AC00382,98.81,04-09-2023,16:48:00,Debit,San Francisco,D000430,38.210.156.148,M047,Branch,27,Student,91,1,797.1,0.123961862,426.6388657
TX000715,AC00175,1.87,20-10-2023,18:34:00,Debit,Washington,D000165,30.229.179.194,M014,ATM,65,Retired,147,1,7287.94,0.000256588,380.5660532
TX000716,AC00035,78.92,15-06-2023,18:57:00,Credit,Jacksonville,D000118,149.84.108.18,M075,Online,59,Engineer,95,1,5624.86,0.014030571,507.5491435
TX000717,AC00219,194.29,23-01-2023,16:05:00,Credit,Seattle,D000307,160.65.101.37,M059,Branch,39,Engineer,10,1,2988.41,0.065014506,650.6689236
TX000718,AC00416,28.73,31-10-2023,16:11:00,Debit,Kansas City,D000384,93.52.44.101,M016,ATM,53,Engineer,185,1,2712.96,0.010589909,369.6643519
TX000719,AC00467,105.53,16-06-2023,16:36:00,Debit,Colorado Springs,D000003,53.131.194.183,M026,Online,24,Student,88,1,1433.66,0.073608805,506.6485417
TX000720,AC00465,737.34,20-03-2023,17:45:00,Debit,Miami,D000041,93.146.251.20,M006,Online,30,Doctor,34,1,7336.56,0.100502143,594.5991204
TX000721,AC00102,237.86,06-02-2023,17:48:00,Debit,Philadelphia,D000274,135.73.131.111,M044,ATM,18,Student,210,1,475.63,0.500094611,636.5983912
TX000722,AC00119,409.61,26-07-2023,16:05:00,Debit,Kansas City,D000618,197.23.128.119,M024,Branch,65,Doctor,89,1,11698.15,0.035014938,466.6697685
TX000723,AC00418,75.53,21-08-2023,17:36:00,Credit,Fresno,D000597,54.252.249.33,M009,Online,21,Student,157,1,1034.35,0.073021704,440.6049306
TX000724,AC00237,72.75,01-05-2023,16:30:00,Debit,Phoenix,D000413,105.136.156.29,M067,ATM,64,Doctor,15,1,12042.79,0.006040959,552.6508796
TX000725,AC00279,39.11,01-09-2023,18:05:00,Debit,Columbus,D000241,196.121.240.10,M052,Online,26,Student,143,1,518.54,0.075423304,429.5853009
TX000726,AC00067,1309.79,06-03-2023,16:33:00,Debit,San Francisco,D000251,3.200.166.167,M004,ATM,23,Student,139,1,1258.93,1.040399387,608.6510532
TX000727,AC00043,729.38,14-11-2023,17:23:00,Debit,Los Angeles,D000443,99.205.173.118,M093,ATM,68,Doctor,90,1,9127.65,0.079908848,355.6142708
TX000728,AC00012,137.49,26-07-2023,16:54:00,Debit,Fort Worth,D000159,42.61.10.112,M040,ATM,34,Engineer,50,1,4471.05,0.030751166,466.6339815
TX000729,AC00244,504.71,10-04-2023,18:27:00,Debit,Detroit,D000009,24.148.92.177,M060,Online,29,Engineer,61,1,6214.54,0.081214378,573.5699769
TX000730,AC00395,371.47,30-05-2023,16:15:00,Credit,Milwaukee,D000661,32.71.250.58,M097,Branch,24,Student,58,1,1187.04,0.312938064,523.6610995
TX000731,AC00253,430.35,20-02-2023,17:23:00,Debit,Charlotte,D000096,217.233.219.196,M007,Online,36,Doctor,205,1,354.9,1.212595097,622.6165278
TX000732,AC00394,230.32,15-05-2023,18:15:00,Debit,Las Vegas,D000272,49.174.157.140,M015,Branch,35,Engineer,56,1,791.46,0.291006494,538.5784838
TX000733,AC00457,121.71,05-09-2023,17:02:00,Debit,Chicago,D000674,77.208.193.198,M015,ATM,52,Retired,140,1,5878.89,0.020702888,425.63125
TX000734,AC00046,98.87,03-01-2023,17:51:00,Debit,Detroit,D000058,219.31.152.129,M060,Online,20,Student,179,1,533.2,0.185427607,670.5943403
TX000735,AC00011,117.55,19-05-2023,16:35:00,Debit,Fresno,D000088,4.101.189.38,M046,ATM,24,Student,35,1,897.94,0.130910751,534.6500694
TX000736,AC00045,244.64,21-02-2023,18:41:00,Debit,Tucson,D000172,66.255.7.16,M072,Branch,30,Doctor,103,1,9159.56,0.026708707,621.5591898
TX000737,AC00181,321.93,04-12-2023,18:27:00,Debit,Nashville,D000083,45.241.13.208,M092,ATM,45,Engineer,12,1,4392.73,0.073286999,335.5699074
TX000738,AC00149,1092.73,23-01-2023,17:24:00,Debit,Columbus,D000688,56.89.80.133,M064,Branch,58,Retired,11,1,1390.98,0.785582826,650.6134375
TX000739,AC00288,283.23,06-02-2023,16:48:00,Debit,El Paso,D000695,146.69.70.214,M061,Online,40,Engineer,98,1,2008.77,0.140996729,636.6381134
TX000740,AC00014,346.65,01-01-2024,16:17:00,Debit,Washington,D000077,43.98.242.106,M062,Online,30,Engineer,60,1,6356.96,0.054530782,307.6595486
TX000741,AC00153,381.62,27-01-2023,16:40:00,Debit,Las Vegas,D000670,187.223.139.194,M097,Online,64,Retired,164,1,6009.12,0.063506803,646.6467361
TX000742,AC00164,388.65,21-02-2023,16:02:00,Debit,Oklahoma City,D000284,40.244.94.218,M065,ATM,76,Retired,43,1,7896.85,0.049215827,621.670625
TX000743,AC00159,29.22,06-07-2023,18:16:00,Debit,San Antonio,D000432,44.67.137.125,M068,ATM,24,Student,151,1,1649.43,0.017715211,486.5784491
TX000744,AC00360,46.75,31-07-2023,17:37:00,Debit,Colorado Springs,D000469,196.244.194.198,M078,Branch,67,Retired,150,1,2840.43,0.016458776,461.6054282
TX000745,AC00326,348.64,09-06-2023,17:12:00,Debit,San Jose,D000221,134.222.122.238,M098,Online,57,Retired,128,1,3274.96,0.106456262,513.624456
TX000746,AC00110,319.17,11-01-2023,16:58:00,Debit,Tucson,D000444,7.28.148.225,M088,Online,73,Retired,81,1,6501.56,0.049091295,662.6324884
TX000747,AC00110,73.95,03-11-2023,16:39:00,Debit,Kansas City,D000337,6.204.110.7,M012,ATM,26,Student,76,1,363.92,0.203204001,366.6441782
TX000748,AC00257,389.63,16-02-2023,16:20:00,Debit,Mesa,D000645,155.140.33.42,M100,Online,27,Engineer,99,1,9748.48,0.039968282,626.6589005
TX000749,AC00145,217.61,16-03-2023,17:36:00,Debit,Chicago,D000172,216.32.4.105,M025,ATM,19,Student,45,1,1404.53,0.154934391,598.6066782
TX000750,AC00455,199.84,16-01-2023,16:01:00,Debit,Dallas,D000330,48.19.99.211,M082,ATM,21,Student,150,1,706.44,0.282883189,657.6719907
TX000751,AC00282,56.35,09-02-2023,16:09:00,Debit,Charlotte,D000266,166.79.195.157,M033,ATM,44,Doctor,75,1,5095.73,0.011058278,633.6656944
TX000752,AC00045,248.95,16-06-2023,16:19:00,Credit,San Francisco,D000454,38.210.156.148,M068,Branch,65,Retired,29,1,3059.79,0.081361793,506.6596875
TX000753,AC00390,142.58,19-06-2023,16:20:00,Debit,San Antonio,D000647,139.23.212.102,M048,ATM,33,Engineer,145,1,7844.23,0.018176418,503.6568866
TX000754,AC00032,1020.73,24-07-2023,16:42:00,Debit,Fort Worth,D000676,166.79.195.157,M087,ATM,28,Student,87,1,1119.61,0.911683533,468.6454398
TX000755,AC00153,84.34,08-06-2023,16:27:00,Debit,Memphis,D000493,200.136.146.93,M039,Online,58,Retired,248,3,5313.97,0.015871373,514.6538773
TX000756,AC00460,1607.55,07-09-2023,16:27:00,Debit,Phoenix,D000070,94.37.250.128,M031,ATM,31,Engineer,156,1,6227.99,0.258116985,423.653125
TX000757,AC00154,333.78,30-11-2023,17:53:00,Debit,San Diego,D000444,49.31.186.82,M057,ATM,60,Retired,98,1,6810.94,0.049006451,339.5930787
TX000758,AC00190,332.59,13-07-2023,17:50:00,Debit,San Antonio,D000163,166.41.54.117,M060,Online,55,Retired,143,1,1457.07,0.228259452,479.5964352
TX000759,AC00156,236.81,26-10-2023,16:59:00,Debit,Oklahoma City,D000274,189.168.172.41,M013,Branch,22,Student,15,1,813.68,0.291035788,374.6301273
TX000760,AC00005,417.8,26-06-2023,16:21:00,Credit,Philadelphia,D000630,49.31.186.82,M066,Branch,27,Student,130,1,1518.82,0.275081972,496.6583681
TX000761,AC00126,319.27,07-08-2023,16:54:00,Debit,San Antonio,D000172,211.97.88.141,M052,ATM,50,Doctor,150,1,10269.78,0.0310883,454.637037
TX000762,AC00201,384.1,24-05-2023,18:32:00,Debit,Detroit,D000497,199.103.32.145,M004,Branch,42,Engineer,172,1,672.79,0.570906226,529.5685648
TX000763,AC00165,820.62,03-03-2023,17:18:00,Credit,Fresno,D000622,47.82.77.181,M084,Branch,61,Doctor,158,1,6024.8,0.136207011,611.6170023
TX000764,AC00420,474.77,25-12-2023,16:28:00,Credit,Indianapolis,D000046,104.155.121.252,M073,Online,56,Engineer,50,1,2158.59,0.219944501,314.652963
TX000765,AC00329,542.72,04-09-2023,18:37:00,Credit,Indianapolis,D000573,34.86.220.205,M100,Branch,43,Doctor,92,1,6011.8,0.090275791,426.5631481
TX000766,AC00037,79.8,22-12-2023,17:17:00,Debit,Fort Worth,D000477,189.198.67.252,M070,ATM,73,Retired,76,1,6372.58,0.012522401,317.6175231
TX000767,AC00293,46.24,13-03-2023,16:05:00,Debit,San Diego,D000590,80.155.14.197,M043,Branch,57,Engineer,52,1,2569.56,0.017995299,601.6678009
TX000768,AC00481,327.8,23-11-2023,17:44:00,Debit,San Francisco,D000517,90.111.245.138,M054,ATM,61,Doctor,54,1,10585.48,0.030966947,346.6005671
TX000769,AC00233,445.79,07-07-2023,17:19:00,Debit,Las Vegas,D000308,207.157.126.125,M052,ATM,52,Doctor,161,1,717.99,0.620886085,485.6197454
TX000770,AC00235,55.89,17-08-2023,16:54:00,Debit,Fresno,D000461,175.230.206.232,M026,Online,72,Retired,150,1,3689.65,0.015147778,444.6368403
TX000771,AC00324,158.41,09-02-2023,16:28:00,Debit,Sacramento,D000122,188.225.207.71,M013,Branch,28,Student,16,1,1512.16,0.104757433,633.6535301
TX000772,AC00029,101.19,29-11-2023,18:38:00,Credit,Denver,D000524,80.155.14.197,M033,Online,64,Doctor,75,1,14389.45,0.007032235,340.5632292
TX000773,AC00093,827.14,17-01-2023,17:25:00,Debit,El Paso,D000645,215.97.143.157,M018,Branch,36,Engineer,265,4,9800.21,0.084400232,656.613206
TX000774,AC00141,61.97,22-05-2023,18:45:00,Debit,Phoenix,D000487,10.223.224.50,M056,ATM,74,Retired,95,1,7014.69,0.008834318,531.5593056
TX000775,AC00061,27.21,14-06-2023,16:34:00,Debit,San Jose,D000700,28.149.72.129,M050,ATM,79,Retired,102,1,3520.61,0.007728774,508.6471644
TX000776,AC00092,173.74,08-09-2023,17:48:00,Debit,Houston,D000127,161.177.41.214,M074,Online,80,Retired,64,1,4913.42,0.035360299,422.5996528
TX000777,AC00354,176.11,10-08-2023,16:48:00,Debit,San Jose,D000566,86.220.59.252,M091,Branch,38,Engineer,105,1,9155.35,0.019235747,451.6399884
TX000778,AC00358,88.4,10-11-2023,18:02:00,Debit,Fort Worth,D000112,112.196.12.19,M065,Online,46,Engineer,174,1,2567.53,0.034429977,359.588588
TX000779,AC00078,567.92,20-06-2023,16:27:00,Debit,Columbus,D000358,213.207.62.176,M042,Online,53,Retired,14,1,3779.47,0.150264455,502.6563079
TX000780,AC00013,138.11,11-12-2023,17:29:00,Credit,Phoenix,D000227,20.147.6.179,M001,Online,68,Retired,104,1,4177.65,0.033059256,328.6097454
TX000781,AC00030,456.93,26-09-2023,16:18:00,Credit,Virginia Beach,D000587,214.67.148.245,M006,Branch,28,Engineer,193,1,7284.76,0.062724098,404.6603704
TX000782,AC00074,101.42,25-04-2023,17:00:00,Debit,Atlanta,D000195,112.56.160.202,M036,Online,66,Retired,146,1,6530.59,0.01552999,558.6334144
TX000783,AC00399,300.61,01-05-2023,17:21:00,Debit,El Paso,D000086,165.35.58.173,M006,Online,44,Doctor,51,1,7895.54,0.038073393,552.6181713
TX000784,AC00323,265.94,05-06-2023,16:11:00,Debit,Boston,D000581,106.244.1.47,M085,Online,54,Engineer,132,1,6781.3,0.039216669,517.6635417
TX000785,AC00107,345.54,24-01-2023,16:05:00,Debit,San Diego,D000054,215.97.143.157,M050,Online,29,Engineer,50,1,2091.78,0.165189456,649.6704745
